show_id;c_id;first_name;last_name;gender;Age;Country;membership_date;movie_point;device;Enter_Time;Days
s1956;44-2254342;Yank;Hurford;Female;70;Mexico;10/18/2011;3;Mobile;09:07;Tuesday
s2463;44-2309972;Olivero;Spanswick;Male;67;Ivory Coast;5/23/2004;1;TV;20:43;Wednesday
s4114;44-2385802;Evvie;Girone;Female;20;United States;7/20/2001;4;TV;05:40;Thursday
s3223;44-2398651;Gal;Joskowicz;Female;32;Morocco;10/27/2017;4;Tablet;11:01;Monday
s8180;44-2416567;Reagen;Harpham;Female;48;Barbados;4/30/2014;5;Tablet;23:58;Saturday
s6295;44-2423314;Juieta;Mertel;Male;57;Serbia;6.12.2020;1;PC;14:04;Thursday
s4963;44-2579863;Shina;Raggatt;Male;73;Jordan;10/13/2008;4;Tablet;10:59;Thursday
s1441;44-2587060;Nona;Milkeham;Female;34;Armenia;8/19/2017;3;TV;10:05;Thursday
s7536;44-2647724;Gwenora;Heskin;Male;28;Burundi;7/28/2009;4;Tablet;07:04;Saturday
s6931;44-2667352;Isidor;Jurkiewicz;Female;44;Turkmenistan;12/26/2001;3;TV;13:50;Wednesday
s6493;44-2777090;Roxie;Rosenthaler;Male;41;Sao Tome and Principe;1.01.2010;2;PC;17:52;Saturday
s6219;44-2798672;Winslow;Britcher;Female;36;Sweden;4/22/2015;2;Tablet;04:20;Wednesday
s2382;44-2932867;Rasia;Hanssmann;Female;49;Serbia;12/28/2008;2;Tablet;00:57;Friday
s2043;44-2944382;Gwendolin;Grabert;Female;70;Tanzania;11.06.2007;3;TV;14:52;Monday
s8581;44-3031050;Waiter;Grinham;Female;79;Cambodia;8/24/2016;4;PC;10:22;Sunday
s7241;44-3185339;Shawn;Fall;Male;32;Palau;1/19/2017;2;Tablet;22:09;Wednesday
s3263;44-3235394;Merrielle;Corneljes;Male;36;Kuwait;12/15/2011;2;Tablet;02:49;Saturday
s6295;44-3249382;Eran;Gaspard;Female;73;Mongolia;4.04.2017;4;TV;08:37;Friday
s897;44-3318287;Loise;Wickwarth;Male;64;Afghanistan;2/24/2006;5;Mobile;17:05;Saturday
s147;44-3417605;Demeter;Stillmann;Female;30;Monaco;5/27/2008;1;Tablet;14:24;Monday
s1793;44-3422673;Chickie;Haggart;Female;67;Lesotho;3.10.2002;2;Mobile;21:48;Monday
s3080;44-3427088;Fielding;Crebott;Female;55;Brazil;3/18/2011;1;TV;08:44;Sunday
s3712;44-3461271;Nico;Thewles;Male;37;Russia;11/18/2019;1;Mobile;22:04;Thursday
s1163;44-3501726;Rochette;Ghiron;Female;79;Azerbaijan;8/14/2019;3;TV;11:49;Wednesday
s6268;44-3564729;Marrilee;Venmore;Female;48;Turkmenistan;7/15/2011;1;Tablet;03:24;Tuesday
s6091;44-3580785;Sayre;Gayforth;Female;53;Mali;12/19/2006;4;Mobile;04:49;Monday
s420;44-3662131;Alessandra;Archdeckne;Male;20;India;6/30/2010;3;Mobile;18:54;Sunday
s4676;44-3682043;Glenna;Grant;Female;59;Taiwan;3/22/2007;3;Mobile;14:28;Sunday
s8327;44-3894564;Linzy;Prettyjohns;Male;79;Guinea;6/19/2010;4;PC;20:42;Monday
s7944;44-3980635;Karlik;Jewiss;Male;29;Singapore;11/13/2006;1;PC;21:27;Tuesday
s7738;44-4031439;Willem;Rainsbury;Male;56;China;11/28/2018;1;Tablet;20:48;Monday
s5700;44-4034083;Cass;Feldmark;Female;63;Panama;4/30/2019;3;Mobile;21:39;Monday
s6220;44-4086366;Doti;MacGruer;Male;79;Madagascar;3.05.2020;2;Mobile;03:19;Friday
s8618;44-4110719;Willie;Oram;Female;44;Pakistan;7/26/2014;4;TV;18:07;Monday
s2963;44-4212351;Elyn;Handsheart;Male;65;Mexico;10/21/2010;1;Tablet;17:55;Tuesday
s5514;44-4270384;Norean;Urion;Male;44;Eritrea;3/29/2001;5;Mobile;18:13;Monday
s1333;44-4289495;Goldie;Goodayle;Male;73;Sweden;7.09.2006;4;TV;11:15;Tuesday
s2572;44-4296307;Avrom;Shurrock;Female;45;Brunei;1/30/2002;2;Tablet;23:11;Saturday
s7724;44-4346345;Nowell;Paal;Female;30;Palau;6.12.2018;2;Mobile;18:06;Tuesday
s4594;44-4354769;Briana;Lacy;Male;38;Estonia;7/14/2015;1;Tablet;03:39;Saturday
s4685;44-4373950;Packston;Brabender;Male;60;Guinea;8.01.2014;1;TV;16:50;Tuesday
s6263;44-4377208;Mahala;Jollands;Male;53;Croatia;1/13/2019;1;Tablet;06:16;Tuesday
s2774;44-4388268;Angus;Eytel;Female;36;Poland;9/23/2011;2;Mobile;12:24;Monday
s8223;44-4409670;Ariadne;Scarrisbrick;Female;32;Guatemala;7.05.2009;1;Mobile;09:44;Friday
s5781;44-4455691;Carmela;Attewill;Female;46;South Korea;12.01.2016;2;Mobile;01:43;Saturday
s5257;44-4459289;Josselyn;Sackur;Female;64;Luxembourg;5/16/2019;1;PC;04:33;Thursday
s3330;44-4543369;Lorne;Scamerdine;Male;31;Rwanda;12.05.2017;4;PC;02:18;Monday
s4863;44-4570818;Cori;Ortas;Male;44;Syria;11.11.2018;5;Tablet;23:22;Wednesday
s4164;44-4609736;Rosanne;Flux;Female;34;Singapore;9/20/2020;1;PC;06:45;Thursday
s4775;44-4615614;North;Castaner;Male;34;Jordan;9.12.2019;1;Mobile;02:15;Monday
s4357;44-4619661;Marlowe;Yeoman;Male;30;Hungary;10/18/2014;5;PC;13:26;Thursday
s1351;44-4625634;Bennie;Swindell;Female;68;Dominican Republic;4.02.2014;4;Mobile;17:11;Monday
s6402;44-4671356;Georgie;Conquest;Male;39;Guinea-Bissau;11/30/2015;4;Mobile;07:10;Sunday
s301;44-4679243;Glen;Lefwich;Male;24;Barbados;12.05.2017;5;Tablet;14:03;Sunday
s1685;44-4733928;Theodor;Ferreiro;Male;37;South Sudan;3/25/2003;3;TV;01:08;Monday
s2549;44-4736910;Margette;Catlette;Male;30;Benin;4.08.2016;3;Mobile;09:20;Saturday
s3159;44-4827639;Belia;Ronchi;Male;29;Romania;4/30/2008;2;TV;07:28;Tuesday
s3734;44-4875391;Roxane;Baskerville;Female;30;Fiji;6/15/2013;4;PC;07:43;Saturday
s3872;44-4886519;Bronny;Brodbin;Male;43;North Macedonia;9.05.2015;3;Tablet;16:54;Sunday
s3795;44-4896854;Jessica;Leyre;Male;53;South Sudan;4/29/2009;5;PC;16:43;Tuesday
s3851;44-4943337;Thorndike;Elderkin;Male;33;Montenegro;4/30/2011;3;PC;02:14;Sunday
s3319;44-4970168;Alayne;Crilly;Male;75;Guinea;1/30/2008;4;TV;22:14;Wednesday
s2167;44-4987413;Corrina;Gatchel;Male;64;Cambodia;4.03.2008;4;TV;05:46;Wednesday
s220;44-5027524;Marigold;Duckham;Male;25;Morocco;5/24/2020;5;Mobile;06:20;Monday
s1737;44-5050430;Chrissy;Defont;Male;53;Vietnam;2.01.2001;3;TV;17:22;Sunday
s7572;44-5077637;Giselbert;Golly;Female;60;Argentina;2/27/2011;1;Mobile;15:26;Sunday
s8396;44-5161325;Samantha;Marzelo;Female;55;Denmark;3.12.2005;1;Tablet;04:11;Sunday
s3837;44-5173906;Charis;McIlhatton;Male;51;Kyrgyzstan;1/26/2007;4;TV;14:01;Monday
s7758;44-5202702;Myrlene;Craigheid;Male;58;Eritrea;6/24/2017;4;TV;09:54;Saturday
s4667;44-5257585;Viv;Finney;Male;63;Cabo Verde;7/30/2017;5;PC;14:55;Thursday
s7452;44-5389006;Fee;Chatwin;Female;32;Iceland;8/30/2019;2;PC;18:08;Tuesday
s4559;44-5393174;Tim;Udden;Male;38;Cuba;8/13/2011;3;Tablet;16:21;Thursday
s1761;44-5400879;Sarah;Flye;Female;42;Colombia;9/29/2005;4;TV;17:20;Saturday
s8552;44-5482113;Olwen;Izzard;Male;43;Rwanda;6/21/2012;4;PC;11:44;Thursday
s4576;44-5511558;Rani;Huffa;Male;40;Andorra;6/27/2020;1;Mobile;15:18;Sunday
s499;44-5574757;Marketa;Ruddock;Female;40;United States;4/27/2018;1;PC;01:35;Tuesday
s3325;44-5588565;Kaja;Skelhorn;Female;47;Palau;6/20/2016;3;PC;18:14;Sunday
s3346;44-5594765;Amelita;Broadhead;Male;31;Philippines;2/16/2009;1;PC;13:35;Friday
s6716;44-5627015;Juliette;Skain;Male;72;Hungary;9.02.2010;4;PC;02:56;Saturday
s1509;44-5636705;Hoyt;Seekings;Female;38;Malaysia;10/25/2001;2;TV;02:22;Saturday
s8228;44-5764347;Mickie;Jorin;Female;36;Saint Lucia;12.10.2016;5;Mobile;04:03;Wednesday
s70;44-5771678;Zacharia;O'Halleghane;Non-Conforming;37;Hungary;2.04.2007;3;TV;16:21;Tuesday
s7298;44-5805951;Si;Huxley;Female;48;Nepal;3.10.2009;5;TV;21:04;Thursday
s1190;44-5806177;Darlleen;Ducker;Male;30;Slovenia;6/21/2020;2;TV;02:31;Saturday
s3573;44-5897179;Germaine;Offill;Female;20;Bhutan;4.12.2005;3;Tablet;11:33;Saturday
s4119;44-5974217;Caterina;Aingel;Female;65;Canada;3/30/2006;4;PC;15:03;Thursday
s6675;44-6009142;Halsey;Kelleway;Female;40;Lithuania;11/13/2017;5;Tablet;11:01;Wednesday
s7459;44-6051721;Ansley;Wash;Female;37;Croatia;10/13/2004;5;Tablet;04:18;Friday
s943;44-6126285;Kristien;Anfosso;Male;35;Belize;9/25/2005;4;TV;11:20;Saturday
s7102;44-6126881;Mendie;Semorad;Female;24;Guinea-Bissau;1.06.2015;4;TV;11:45;Saturday
s5260;44-6131930;Melly;Cessford;Male;69;Philippines;8/25/2011;5;PC;14:51;Saturday
s1773;44-6240247;Bartolemo;Boole;Female;19;North Macedonia;4.06.2018;3;PC;19:53;Thursday
s7974;44-6282674;Waly;Ruggen;Female;75;Ukraine;1.05.2001;1;PC;01:24;Sunday
s382;44-6335030;Carey;Castanos;Female;30;Algeria;8.03.2016;4;Tablet;21:03;Monday
s4161;44-6397488;Marji;Waleworke;Female;34;Kyrgyzstan;11/26/2007;3;TV;01:35;Wednesday
s6926;44-6397919;Berri;Carhart;Male;50;Norway;12/13/2003;1;Tablet;10:45;Wednesday
s5969;44-6402495;Hilda;Roo;Female;22;San Marino;8/19/2014;1;Tablet;01:22;Tuesday
s5124;44-6476530;Zsazsa;Wenman;Male;28;South Sudan;9/29/2010;4;PC;04:36;Friday
s4042;44-6530886;Ollie;Lightwing;Female;52;Argentina;3.05.2009;3;Mobile;00:31;Tuesday
s3783;44-6586254;May;Kinset;Female;39;Thailand;9.07.2002;5;Mobile;23:31;Tuesday
s533;44-6685367;Eleni;Mateos;Female;24;Seychelles;1.05.2013;1;Mobile;14:08;Friday
s1512;44-6749179;Zeke;Scutchings;Female;51;Yemen;8.10.2017;3;PC;15:11;Friday
s3640;44-6757074;Molly;Balaisot;Male;22;Kazakhstan;1/30/2005;1;TV;03:37;Saturday
s7469;44-6791167;Crystal;Lamball;Male;34;North Korea;12/28/2017;4;Tablet;20:22;Tuesday
s5318;44-6894918;Modesty;Bes;Female;36;Maldives;12/28/2001;2;Mobile;03:19;Wednesday
s3108;44-6908446;Rosanne;Baiden;Male;64;Suriname;11/24/2005;5;PC;13:46;Thursday
s7431;44-7021792;Grant;Scantleberry;Male;72;Micronesia;1/21/2006;2;Tablet;16:00;Sunday
s3483;44-7030823;Jocelin;Faull;Female;51;Israel;1/31/2002;5;Mobile;08:44;Tuesday
s5121;44-7084770;Bailey;Crome;Male;19;El Salvador;10/20/2007;3;TV;03:06;Wednesday
s8615;44-7111585;Gillian;Nichol;Non-Conforming;36;Azerbaijan;5/14/2019;4;TV;08:09;Thursday
s7386;44-7283956;Walliw;Chadwick;Male;20;Thailand;2/27/2013;1;PC;14:01;Wednesday
s1432;44-7306952;Jess;Fidal;Female;22;Eritrea;3.09.2004;4;Mobile;00:30;Saturday
s1065;44-7349081;Carmelle;Vasyagin;Male;69;Palau;8/28/2014;2;TV;20:55;Sunday
s2393;44-7430329;Eliot;Killeley;Male;77;El Salvador;2.09.2009;3;Tablet;08:44;Monday
s689;44-7487491;Ermanno;Ankrett;Male;60;Malaysia;7/14/2007;5;Mobile;20:45;Wednesday
s7630;44-7518296;Masha;McFayden;Male;70;Poland;7.07.2004;4;Mobile;14:56;Monday
s2875;44-7538898;Matilde;Caen;Female;50;Kyrgyzstan;6.01.2014;3;TV;21:14;Friday
s2043;44-7540792;Veda;Viccary;Male;44;Brunei;4/17/2001;3;PC;05:15;Tuesday
s6627;44-7594998;Rockey;Redmell;Female;75;Azerbaijan;12/14/2000;5;Tablet;15:18;Friday
s7960;44-7622375;Jessica;Snarr;Male;46;Vanuatu;10/23/2002;5;Mobile;12:04;Tuesday
s846;44-7628673;Daphene;Blofield;Male;71;Netherlands;3/14/2019;5;TV;18:51;Thursday
s625;44-7634813;Paton;Kenafaque;Male;59;Argentina;10/29/2020;2;Tablet;00:58;Sunday
s6913;44-7686752;Thor;MacFadyen;Female;38;Timor-Leste;9/23/2020;3;TV;18:58;Sunday
s904;44-7741984;Bobbie;Isles;Male;30;Bosnia and Herzegovina;3/13/2017;1;TV;05:39;Thursday
s4128;44-7744335;Devora;Shoubridge;Male;31;Central African Republic;6/16/2011;1;Mobile;03:56;Friday
s1074;44-7753702;Quill;Ogelsby;Female;43;Afghanistan;7/17/2017;1;TV;09:26;Monday
s4316;44-7786511;Tracey;McIlreavy;Female;44;Thailand;7/24/2011;3;TV;19:32;Saturday
s8356;44-7805999;Madelaine;Mercy;Male;44;United States;11/14/2011;2;TV;16:28;Saturday
s6112;44-7873821;Jacintha;Lochrie;Male;75;Laos;4.05.2010;1;Tablet;04:39;Thursday
s2939;44-7890623;Hope;Abeles;Female;74;Angola;11.10.2011;2;PC;20:39;Thursday
s6187;44-7934300;Gwenette;Loseke;Male;58;Lesotho;11/28/2009;3;Tablet;01:06;Monday
s6378;44-7991375;Lissy;Blakelock;Female;30;Denmark;10/19/2011;5;PC;15:47;Tuesday
s7198;44-8005547;Lena;Razzell;Female;36;Monaco;5.08.2019;1;Mobile;02:55;Tuesday
s7527;44-8035842;Regina;Giovannilli;Male;48;India;11.11.2008;2;TV;19:31;Friday
s5458;44-8198146;Kippie;Nabbs;Male;40;Cameroon;1/21/2017;2;Mobile;23:51;Sunday
s8133;44-8204351;Tammi;Sides;Female;18;San Marino;5/25/2020;3;Tablet;01:39;Tuesday
s643;44-8206645;Analiese;Bannon;Female;58;Laos;9/26/2002;3;Tablet;03:53;Thursday
s5827;44-8209773;Carolyn;Haylands;Male;31;Uganda;7.04.2005;1;Tablet;06:51;Wednesday
s4114;44-8232087;Vania;Enevoldsen;Male;41;Maldives;3/22/2006;2;PC;17:36;Wednesday
s8750;44-8297746;Mab;Grief;Male;41;Uganda;2/27/2015;4;Mobile;00:32;Tuesday
s1637;44-8346127;Vinnie;Sive;Female;62;San Marino;8/15/2017;2;PC;22:54;Friday
s3528;44-8354366;Trista;Cringle;Female;25;Dominica;3/27/2015;2;PC;17:30;Saturday
s1548;44-8367589;Toinette;Pierrepoint;Female;65;Russia;5.10.2001;4;Tablet;22:35;Friday
s8788;44-8379317;Wenonah;Chretien;Female;75;Bangladesh;3.07.2009;1;PC;22:43;Thursday
s5589;44-8412921;Aldridge;Brekonridge;Female;41;Mozambique;3/16/2008;5;TV;13:14;Monday
s6119;44-8449363;Theodora;Mooreed;Female;37;Ireland;3/17/2001;1;TV;04:50;Sunday
s5771;44-8493146;Dolley;Clayton;Male;30;Chad;3/29/2010;3;PC;04:37;Friday
s7546;44-8745082;Leigh;Cloney;Female;41;Jordan;5.01.2017;4;PC;14:48;Monday
s7373;44-8766637;Wayland;McAuliffe;Male;70;Bolivia;11.11.2006;3;TV;14:20;Wednesday
s1955;44-8773170;Berny;Hinz;Female;41;Guinea;12/19/2008;5;PC;03:52;Tuesday
s1279;44-8804051;Harri;McQuorkel;Male;46;Pakistan;2/18/2005;2;PC;15:06;Tuesday
s8302;44-8855476;Izabel;Wickardt;Female;52;New Zealand;3/30/2011;4;Tablet;08:00;Saturday
s3516;44-8866335;Burgess;Spendley;Male;71;Tunisia;11/23/2020;4;Tablet;16:08;Saturday
s4087;44-8951561;Alonzo;Twyford;Male;30;Tanzania;5.03.2014;4;TV;00:50;Thursday
s8516;44-8978654;Ilyse;Alty;Male;51;Saudi Arabia;3.09.2017;4;Tablet;06:50;Friday
s5647;44-9026809;Belvia;Lenox;Male;56;Romania;10.03.2012;2;Mobile;15:34;Thursday
s4682;44-9081954;Phoebe;Heffron;Female;38;France;5/26/2006;4;Mobile;20:14;Sunday
s3893;44-9091090;Koo;McCormick;Female;57;Nicaragua;5.07.2012;5;Tablet;21:52;Thursday
s7986;44-9106088;Olag;Deathridge;Male;65;Peru;3.01.2002;4;TV;13:12;Saturday
s1276;44-9122023;Marylee;Higgan;Female;18;Hungary;12/28/2013;3;PC;21:50;Tuesday
s902;44-9142036;Bobby;Rillett;Male;60;Sri Lanka;4.11.2013;5;TV;10:50;Monday
s5977;44-9159081;Craig;Fielden;Male;40;Venezuela;12/15/2019;3;Tablet;05:59;Tuesday
s4181;44-9173779;Wake;Marco;Male;77;Gabon;9/16/2018;3;TV;08:25;Monday
s3537;44-9247289;Inge;Spelman;Male;57;Albania;4/25/2002;3;PC;09:55;Thursday
s6210;44-9252943;Nanni;Jindrak;Male;25;Botswana;3/13/2017;4;PC;17:45;Thursday
s1883;44-9347639;Meade;Brandenberg;Female;35;Equatorial Guinea;6/29/2005;2;Tablet;18:17;Saturday
s8317;44-9378409;Sarajane;Miner;Female;40;Burundi;7/24/2004;4;Tablet;02:13;Saturday
s5348;44-9391061;Jobey;Ruse;Male;44;Georgia;11.08.2018;2;Tablet;23:33;Friday
s2479;44-9398773;Daffie;Lammertz;Female;44;Georgia;6.11.2001;4;Mobile;20:37;Friday
s3789;44-9446130;Keefer;Rennard;Female;54;North Macedonia;2.07.2015;2;TV;08:29;Monday
s4771;44-9587225;Friedrick;Pescott;Male;28;Australia;4/15/2010;5;Mobile;12:44;Saturday
s5988;44-9703309;Winny;Carbery;Male;25;Luxembourg;5.03.2011;1;Tablet;16:18;Thursday
s2323;44-9723539;Frances;McNerlin;Female;57;Suriname;11/29/2000;1;Mobile;02:05;Saturday
s1546;44-9752249;Micki;Mildner;Non-Conforming;49;Mauritania;2.08.2007;4;Tablet;18:23;Sunday
s5216;44-9853466;Gabe;Rottenbury;Male;78;Cyprus;4/26/2017;2;Tablet;12:41;Saturday
s3550;44-9871332;Rubia;Forsdyke;Male;33;Marshall Islands;12/30/2012;2;Tablet;13:44;Tuesday
s7791;44-9874088;Karlens;Geake;Female;34;Bhutan;3.02.2019;3;Mobile;07:30;Sunday
s1586;44-9908741;Gabrielle;Lampkin;Male;33;Sierra Leone;4.01.2001;4;TV;23:33;Wednesday
s23;44-9941388;Horten;Nassy;Female;38;Samoa;9/15/2011;1;TV;15:14;Monday
s7512;45-0078982;Elli;Bridden;Female;60;Niger;12/27/2018;2;TV;21:46;Friday
s648;45-0081861;Jerrylee;Eilles;Non-Conforming;34;India;11.03.2006;4;TV;22:37;Friday
s3995;45-0193224;Loralie;Hadcroft;Male;41;Eswatini;8/28/2011;4;Mobile;15:32;Saturday
s1301;45-0211801;Diego;Stollsteiner;Female;46;South Africa;1/20/2019;4;PC;05:42;Sunday
s8400;45-0248024;De witt;Mowett;Male;62;South Korea;5.01.2016;2;Mobile;03:27;Monday
s1005;45-0272214;Lesli;Whiteway;Female;39;Paraguay;1.06.2012;1;Tablet;19:12;Sunday
s8042;45-0336704;Willamina;Hyman;Male;48;Honduras;10.04.2006;4;Mobile;05:01;Friday
s4972;45-0387152;Baillie;Staggs;Male;53;Montenegro;5.10.2006;3;Mobile;08:54;Monday
s1661;45-0418385;Dougie;Thurston;Female;72;Sri Lanka;1.05.2008;3;Tablet;07:56;Saturday
s6083;45-0438434;Ermin;Jorry;Male;47;Bosnia and Herzegovina;10.04.2017;2;Mobile;14:08;Tuesday
s6415;45-0464547;Blake;Pantlin;Female;39;Israel;1/17/2010;4;Mobile;22:55;Tuesday
s8723;45-0654899;Coral;Kilbourn;Female;66;Russia;10.03.2011;4;Mobile;00:56;Friday
s4093;45-0680329;Ivonne;Fenna;Female;47;Canada;4.09.2001;2;PC;00:08;Friday
s555;45-0709256;Orel;Gianelli;Female;78;Sri Lanka;1.09.2011;5;PC;10:53;Saturday
s2273;45-0728918;Sasha;Fagan;Male;65;Portugal;10/22/2011;5;TV;22:48;Monday
s1578;45-0821306;Rurik;Robez;Male;39;Austria;11.12.2017;4;PC;17:24;Wednesday
s1595;45-0855241;Desiree;Yakolev;Female;34;Israel;6.05.2014;2;PC;03:42;Thursday
s5674;45-0988693;Yuma;Doxsey;Female;26;Vatican City;1.07.2020;1;PC;23:57;Monday
s1489;45-1028002;Georgeanne;Ivanchin;Male;59;Sri Lanka;10/25/2019;4;PC;02:30;Thursday
s6388;45-1049788;Hugibert;Aingell;Female;40;Sweden;12.05.2007;5;PC;17:25;Monday
s4380;45-1070306;Evania;Cirlos;Male;31;Bahrain;9.05.2014;2;PC;00:31;Saturday
s7809;45-1124289;Michele;McIlwrick;Male;52;Kazakhstan;10.02.2011;3;PC;14:26;Tuesday
s5049;45-1129146;Haley;Hartburn;Male;36;Italy;3.02.2016;4;Tablet;03:51;Friday
s3156;45-1184077;Florida;Scoggans;Female;77;Algeria;5.09.2003;1;TV;23:24;Wednesday
s2594;45-1230246;Melvyn;Offin;Female;38;India;11/27/2005;1;TV;06:55;Saturday
s4163;45-1268349;Beryle;Rubinowitz;Male;56;Australia;9/22/2001;3;Mobile;13:21;Wednesday
s7205;45-1269535;Edward;Ebsworth;Male;72;Turkey;10.09.2018;4;Mobile;04:21;Wednesday
s3617;45-1320174;Ursulina;Turneux;Male;53;Sri Lanka;10.05.2014;4;Tablet;04:56;Sunday
s5989;45-1456330;Roderigo;Crippill;Male;68;Croatia;3/15/2019;2;Tablet;14:42;Friday
s991;45-1458674;Nealy;Hearfield;Male;77;Eswatini;7/30/2013;4;Mobile;19:04;Sunday
s1066;45-1687097;Ulrika;Peskett;Male;73;Andorra;3/27/2010;3;Mobile;04:25;Monday
s2124;45-1691333;Poul;Stare;Male;33;Sweden;7/29/2004;4;Mobile;22:39;Tuesday
s5748;45-1745602;Andros;Watmore;Female;36;Saint Kitts and Nevis;1.06.2006;1;Tablet;12:34;Tuesday
s8429;45-1752235;Barr;Medley;Male;22;Trinidad and Tobago;1.01.2006;4;Tablet;20:41;Monday
s7102;45-1762735;Julina;Brewett;Male;34;Libya;8/31/2018;4;Tablet;10:54;Saturday
s2801;45-1841612;Laurie;Buttrey;Male;22;Bosnia and Herzegovina;12/24/2003;1;TV;14:28;Monday
s6285;45-1861981;Cary;Chifney;Female;23;Argentina;9/23/2003;4;PC;13:32;Wednesday
s6177;45-2113202;Jasmin;Drohun;Male;46;Latvia;1.12.2004;3;Tablet;22:16;Friday
s2485;45-2119504;Ainsley;Roels;Female;78;Iceland;10.06.2016;3;Tablet;22:20;Sunday
s5620;45-2192488;Violetta;Arrol;Male;20;India;10/29/2013;3;Mobile;21:54;Thursday
s1369;45-2313687;Sula;Humbert;Female;38;Liechtenstein;3.09.2015;4;TV;14:51;Saturday
s6088;45-2371352;Ware;Subhan;Male;58;Vanuatu;7.07.2011;2;Tablet;00:19;Monday
s3723;45-2372135;Marje;Esposito;Male;30;Argentina;7/30/2018;4;TV;05:01;Monday
s2178;45-2374900;Susanna;Jent;Female;62;Mozambique;3/15/2004;3;Mobile;08:56;Tuesday
s4247;45-2400682;Noel;Machon;Female;34;Peru;10/18/2015;4;Tablet;06:47;Tuesday
s8401;45-2459212;Daisey;Barden;Male;42;Peru;2.03.2005;4;Mobile;02:12;Tuesday
s1068;45-2607074;Kacey;Camosso;Male;66;Chad;3.10.2005;3;Tablet;15:08;Monday
s4419;45-2662016;Sallyanne;Haye;Female;48;Equatorial Guinea;1/20/2014;1;TV;01:09;Monday
s5116;45-2723242;Dorene;Josh;Female;73;Dominican Republic;4/23/2017;3;Tablet;11:42;Tuesday
s7743;45-2830385;Leland;Archibould;Male;40;Sao Tome and Principe;9/21/2011;2;Mobile;04:12;Saturday
s4967;45-2863542;Rona;Abraham;Male;63;Seychelles;8/23/2007;4;Tablet;17:46;Sunday
s7615;45-2887992;Josefa;Bettington;Female;44;Israel;12/18/2013;4;Mobile;04:20;Saturday
s1101;45-2928715;Nessa;Niezen;Female;55;Palau;12.04.2018;3;PC;14:17;Wednesday
s870;45-3043270;Morgen;Colebrook;Male;25;Sweden;5/20/2004;1;Tablet;19:00;Friday
s7039;45-3072951;Aryn;Levinge;Male;73;Finland;5/22/2007;2;Tablet;07:20;Monday
s2628;45-3093218;Kerk;Soall;Female;58;Thailand;4.09.2004;5;Mobile;10:26;Saturday
s227;45-3093321;Valentine;Oaks;Male;37;Chad;1/28/2010;3;Mobile;05:39;Wednesday
s3733;45-3100265;Alameda;Whaplington;Female;76;Sudan;8.11.2020;1;TV;13:53;Friday
s7605;45-3109218;Gustaf;McCluney;Male;25;Seychelles;2/28/2016;3;PC;20:20;Saturday
s3172;45-3172910;Elly;Raspel;Female;48;Nicaragua;12.05.2013;4;TV;13:40;Tuesday
s7524;45-3195604;Irena;Van Velde;Male;53;Monaco;7/15/2008;1;Tablet;12:09;Monday
s5615;45-3343712;Whitney;Domel;Male;73;Egypt;2/21/2015;4;Tablet;16:53;Wednesday
s6791;45-3504928;Rana;Josiah;Female;22;Nicaragua;12.03.2008;3;Mobile;13:42;Saturday
s7736;45-3543456;Winnie;Fontell;Female;38;Angola;11/17/2010;3;TV;08:57;Wednesday
s5828;45-3710879;Ameline;Symones;Male;32;Philippines;3/27/2001;5;Tablet;10:40;Saturday
s835;45-3761859;Danny;Perrins;Male;18;Comoros;3/24/2012;1;PC;13:41;Wednesday
s8114;45-3821061;Lindsay;Miliffe;Male;77;Marshall Islands;1.06.2013;5;TV;10:10;Saturday
s3980;45-3885575;Karel;Sconce;Female;32;Hungary;9.03.2012;5;Tablet;10:32;Tuesday
s3423;45-3888412;Gasper;Dragoe;Female;38;Turkmenistan;5.03.2010;2;Mobile;13:33;Sunday
s7418;45-3888625;Salvatore;Lackey;Female;79;Luxembourg;2/22/2010;4;Tablet;20:55;Monday
s6688;45-3889561;Saunder;Mallett;Female;58;Gambia;11/24/2018;4;PC;09:42;Wednesday
s457;45-3926532;Pearle;Nacci;Male;44;Serbia;2/19/2009;3;PC;14:34;Sunday
s1155;45-3935360;Tani;O'Heffernan;Male;27;Rwanda;10/31/2008;2;Mobile;11:29;Monday
s7714;45-3949994;Steffi;Leah;Female;26;Norway;6/16/2006;3;Mobile;04:00;Saturday
s5383;45-4049348;Dillon;Woolam;Male;77;Burundi;6.07.2010;1;Tablet;00:39;Saturday
s5824;45-4069868;Geordie;Beaconsall;Female;34;Belize;6.07.2011;5;PC;09:37;Saturday
s8684;45-4106558;Clem;O'Carroll;Male;40;Lithuania;4/30/2008;3;TV;06:43;Monday
s5559;45-4152082;Licha;Jahnig;Male;78;Dominica;9/21/2002;2;TV;01:04;Sunday
s6943;45-4221314;Juliette;Stowell;Male;62;Gambia;1.08.2015;1;Mobile;05:14;Saturday
s2724;45-4259548;Bobby;Murrigan;Male;20;Venezuela;10/31/2020;1;TV;22:42;Wednesday
s7780;45-4280978;Car;Olyfant;Male;36;Peru;1/30/2001;4;PC;15:42;Thursday
s3869;45-4281449;Francois;Millett;Female;36;Monaco;6/19/2017;3;TV;20:22;Wednesday
s6858;45-4322555;Hank;Rabjohn;Female;78;Saint Kitts and Nevis;5/17/2019;1;TV;23:43;Friday
s8198;45-4364120;Woodman;Blenkensop;Male;61;Colombia;3/14/2001;1;Mobile;00:13;Saturday
